종목명,종목코드,소속,섹터,테마,AI수급점수,Quant점수,정성점수,정성보정치,점수모드,현재가,등락률,외인강도(%),연기금강도(%),투신강도(%),사모강도(%),외인연속,연기금연속,이격도(%),손바뀜(%),RSI,거래급증(%),거래대금(억),5일평균거래대금(억),20일평균거래대금(억),거래대금활력,추세상승,정배열,추세품질점수,MA5,MA10,MA20,음봉매집률,시가총액,PER,ROE,뉴스테마가점,뉴스톤계수,뉴스부정키워드수,테마가점완화,눌림목가감,눌림목신호,점수변화(안정화),신호신뢰도,신호등급,신호레짐,종목체급,연기금5일강도(%),연기금10일강도(%),기관10일동행강도(%),수급흡수율,수급지속일수,외인5일강도(%),외인10일강도(%),투신5일강도(%),사모5일강도(%),외인5일매수일수,연기금5일매수일수,5일수익률,20일수익률,20일고점낙폭,20일전고점돌파율,수급품질점수,주도주점수,기관동행점수,체급별수급점수,핵심수급주체,핵심수급상태,체급별수급사유,시장대비5일(%p),시장대비20일(%p),V5주도성점수,V5주도성사유,V5진입상태,V5진입확인,V5진입품질,V5진입사유,V5종합점수,시장위험레버,진입유형,전략슬리브,스윙우선순위,진입코멘트,매도점검,V5추천상태,V5추천사유,매수후보
LG화학,51910,KOSPI,분류안됨,분류안됨,9.95,11,46.99,-1.2,상승장 (보수적 반영),260000.0,-2.621722846441943,-0.7675282088727163,0.5010599307806173,0.2135600440342282,-0.0624926832657688,0,6,95.0,1.2,47.0,106.7,451.5,442.3,531.5,0.83,False,False,0.0,267500.0,271400.0,273575.0,0.4496,183539.55056179775,-14.52,-5.5,0.0,0.35,1,0.0,0.0,대기,-0.36,15.87,Low,RiskOn,대형,0.1419,0.2869,0.378,0.1014,3,-0.2225,-0.5206,0.0176,-0.0189,0,5,-2.985074626865669,-4.761904761904767,-9.40766550522648,-9.40766550522648,20.67,24.89,18.67,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 81, 투신·사모 0, 지속성 0",-1.5,-5.87,21.89,"시장대비 5일 -1.5%p·20일 -5.9%p, 거래대금 상위 78%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -4.8%, 고점대비 -9.4%, MA20 이격 -5.0%, 거래대금 0.83배",7.36,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 기관 동행 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 21.9 · 조건미충족,제외
SK,34730,KOSPI,분류안됨,분류안됨,9.43,10,50.39,0.16,상승장 (보수적 반영),574000.0,5.321100917431187,0.3248499005241335,-0.1064633454351921,-0.0898057258649324,-0.0432263093357003,1,0,101.2,0.9,54.5,75.1,555.5,728.4,745.1,0.98,False,False,60.0,551800.0,573100.0,567250.0,0.0,416164.7449541284,5.56,6.35,0.0,0.35,1,0.0,-0.3,회피,1.02,14.9,Low,RiskOn,대형,-0.0063,0.0004,-0.0523,-0.1959,1,-0.0435,0.0873,-0.0172,0.0102,2,1,0.7017543859649145,4.553734061930781,-6.209150326797386,-6.209150326797386,8.0,69.39,1.92,6.42,외국인,유지,"대형주 핵심 외국인, 외국인 1, 연기금 0, 투신·사모 0, 지속성 40",2.18,3.45,55.23,"시장대비 5일 +2.2%p·20일 +3.5%p, 거래대금 상위 85%, 추세 60",눌림대기,False,66.67,"눌림대기: 20일 +4.6%, 고점대비 -6.2%, MA20 이격 +1.2%, 거래대금 0.98배",32.26,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 대형 주도주 조건 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 6.4 · 주도성 55.2 · 눌림대기,제외
LG생활건강,51900,KOSPI,분류안됨,분류안됨,9.35,14,44.59,-2.16,상승장 (보수적 반영),299000.0,1.1844331641285957,0.0597705000276615,1.0338847942968472,-0.0258885116051667,0.0927893277578369,0,3,99.7,2.3,41.8,62.6,137.9,208.4,212.4,0.98,False,False,40.0,298900.0,296100.0,299950.0,0.2075,44776.135363790185,-67.94,-1.82,0.0,0.35,1,0.0,0.0,대기,5.8,14.76,Low,RiskOn,중형,0.4661,0.6668,0.8808,0.8384,3,-0.276,-0.0037,0.0154,0.0542,1,4,0.0,-5.379746835443033,-5.974842767295597,-5.974842767295597,52.3,21.19,27.55,62.74,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 99, 투신·사모 56, 지속성 80",1.48,-6.49,33.21,"시장대비 5일 +1.5%p·20일 -6.5%p, 거래대금 상위 58%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 -5.4%, 고점대비 -6.0%, MA20 이격 -0.3%, 거래대금 0.98배",39.32,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 62.7 · 주도성 33.2 · 조건미충족,제외
KCC,2380,KOSPI,분류안됨,분류안됨,9.22,6,57.19,2.88,상승장 (보수적 반영),465000.0,-0.6410256410256387,0.5143702546216451,-0.2431943762162751,0.0034393770745864,0.1817470439599754,0,0,97.2,1.5,53.4,55.7,66.3,116.4,121.3,0.96,False,False,40.0,466100.0,478750.0,478450.0,0.0,39956.21794871795,1.2,23.51,0.0,0.35,1,0.0,0.0,대기,-0.78,14.05,Low,RiskOn,중형,-0.1084,-0.2125,-0.1063,-0.0675,1,0.1635,0.3249,-0.0122,0.0184,3,0,-1.7951425554382228,2.8761061946902755,-7.554671968190851,-7.554671968190851,0.0,13.56,0.57,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 59, 연기금 0, 투신·사모 18, 지속성 0",-0.31,1.77,34.01,"시장대비 5일 -0.3%p·20일 +1.8%p, 거래대금 상위 44%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 +2.9%, 고점대비 -7.6%, MA20 이격 -2.8%, 거래대금 0.96배",12.62,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 34.0 · 조건미충족,제외
삼성화재우,815,KOSPI,분류안됨,분류안됨,9.1,6,52.59,1.04,상승장 (보수적 반영),409500.0,1.486988847583648,-0.010698249468875,-0.0947216813105299,0.0608110680495086,0.2893994157851818,0,3,97.2,1.9,48.1,86.0,38.3,47.0,46.6,1.01,False,False,0.0,410000.0,414600.0,421425.0,0.0,12313.416356877324,9.51,0.0,0.0,0.35,1,0.0,0.0,대기,-4.81,14.62,Low,RiskOn,중형,0.0177,-0.0882,-0.0302,-0.6396,1,-0.5355,-0.4952,0.0122,-0.0042,0,3,-2.1505376344086002,1.1111111111111072,-7.248018120045296,-7.248018120045296,0.0,0.0,5.2,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 22, 지속성 60",-0.67,0.01,17.82,"시장대비 5일 -0.7%p·20일 +0.0%p, 거래대금 상위 22%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 +1.1%, 고점대비 -7.2%, MA20 이격 -2.8%, 거래대금 1.01배",6.5,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 17.8 · 조건미충족,제외
한화에어로스페이스,12450,KOSPI,분류안됨,분류안됨,9.06,5,54.19,1.68,상승장 (보수적 반영),1072000.0,-0.5565862708719838,-0.1634970204795636,-0.0014412695476424,0.04562913664345,-0.0079721332758142,0,0,99.5,1.6,46.8,63.1,1210.7,1746.0,1413.4,1.24,False,False,40.0,1073000.0,1072400.0,1077300.0,0.0,552759.1985157699,26.61,19.14,0.0,0.35,1,0.0,0.0,대기,-5.56,16.56,Low,RiskOn,대형,-0.0033,0.0008,0.0957,-0.2434,1,-0.1448,0.0069,0.0052,0.0082,0,1,-5.716798592788042,-2.9864253393665163,-7.346585998271394,-7.346585998271394,8.0,44.67,2.03,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 31, 지속성 0",-4.24,-4.09,17.01,"시장대비 5일 -4.2%p·20일 -4.1%p, 거래대금 상위 95%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 -3.0%, 고점대비 -7.3%, MA20 이격 -0.5%, 거래대금 1.24배",6.37,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 17.0 · 조건미충족,제외
강원랜드,35250,KOSPI,분류안됨,분류안됨,8.65,5,54.19,1.68,상승장 (보수적 반영),14400.0,0.8403361344537785,-0.2439195598908892,0.0428317329732678,-0.0140298760229132,-0.0006546859983633,0,0,98.3,0.6,47.3,77.2,26.8,34.8,34.9,1.0,False,False,0.0,14512.0,14638.0,14653.5,0.0,30806.72268907563,9.51,8.11,0.0,0.35,1,0.0,-1.4,회피,-7.85,15.44,Low,RiskOn,중형,-0.0064,0.0233,0.0106,-0.9807,1,-0.2099,-0.1775,0.0003,0.0,1,3,-2.7683997299122187,-0.6211180124223614,-3.0303030303030276,-3.0303030303030276,0.0,0.0,0.29,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 8, 투신·사모 2, 지속성 60",-1.29,-1.73,12.5,"시장대비 5일 -1.3%p·20일 -1.7%p, 거래대금 상위 18%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -0.6%, 고점대비 -3.0%, MA20 이격 -1.7%, 거래대금 1.00배",4.79,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 12.5 · 조건미충족,제외
CJ CGV,79160,KOSPI,분류안됨,분류안됨,8.59,14,43.79,-2.48,상승장 (보수적 반영),5340.0,2.298850574712641,0.0200443135771365,0.1533490976135783,0.0449759611012094,0.0482717711936788,0,2,99.2,1.1,52.0,59.9,14.2,18.7,28.6,0.65,False,False,40.0,5360.0,5389.0,5381.0,0.2242,8841.689655172413,0.0,0.0,0.0,0.35,1,0.0,-0.3,회피,6.14,13.98,Low,RiskOn,소형,0.0814,0.0994,0.1367,0.0081,3,-0.1516,0.3051,0.0006,-0.0036,1,3,-4.982206405693946,1.520912547528508,-4.982206405693946,-4.982206405693946,0.0,5.4,4.94,10.23,연기금,유지,"소형주 핵심 연기금, 외국인 3, 연기금 62, 투신·사모 0, 지속성 60",-3.5,0.41,21.3,"시장대비 5일 -3.5%p·20일 +0.4%p, 거래대금 상위 13%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 +1.5%, 고점대비 -5.0%, MA20 이격 -0.8%, 거래대금 0.65배",11.44,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 10.2 · 주도성 21.3 · 조건미충족,제외
솔브레인,357780,KOSDAQ,분류안됨,분류안됨,8.57,10,47.19,-1.12,상승장 (보수적 반영),340000.0,2.719033232628409,0.7175973697106914,0.2983669326409244,-0.24203305410796,-0.0540893765464394,0,0,101.9,0.9,53.7,98.8,52.9,48.5,77.2,0.63,False,False,20.0,331700.0,332150.0,333500.0,0.0,26447.06948640484,20.84,7.66,0.0,0.35,1,0.0,-0.3,회피,0.03,24.4,Low,RiskOn,중형,-0.0102,0.0682,-0.0851,-0.2611,0,0.0029,0.2134,0.0027,-0.0702,2,1,3.8167938931297662,3.0303030303030276,-1.8759018759018753,-1.8759018759018753,0.0,11.2,1.83,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 26, 연기금 25, 투신·사모 0, 지속성 20",5.3,1.92,41.85,"시장대비 5일 +5.3%p·20일 +1.9%p, 거래대금 상위 32%, 추세 20",눌림대기,False,50.0,"눌림대기: 20일 +3.0%, 고점대비 -1.9%, MA20 이격 +1.9%, 거래대금 0.63배",21.87,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 41.9 · 눌림대기,제외
한국항공우주,47810,KOSPI,분류안됨,분류안됨,8.54,5,51.19,0.48,상승장 (보수적 반영),129800.0,0.0,-0.0586653024770395,-0.2640755702565561,-0.090538453391505,-0.0186340644314822,0,0,100.1,1.7,49.2,40.0,183.1,433.5,415.4,1.04,False,False,60.0,128820.0,129760.0,129650.0,0.0,126522.0,73.17,10.51,0.0,0.35,1,0.0,1.1,대기,-4.56,14.94,Low,RiskOn,대형,-0.0141,-0.0124,-0.0334,-0.1802,1,-0.0594,0.0416,-0.0062,-0.0092,1,0,-2.4060150375939893,-0.688599846977811,-5.66860465116279,-5.66860465116279,8.0,65.56,1.76,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 0, 지속성 20",-0.92,-1.79,36.66,"시장대비 5일 -0.9%p·20일 -1.8%p, 거래대금 상위 75%, 추세 60",조건미충족,False,0.0,"조건미충족: 20일 -0.7%, 고점대비 -5.7%, MA20 이격 +0.1%, 거래대금 1.04배",12.95,RiskOn,회피,관찰,0.0,대형 주도주 조건 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 36.7 · 조건미충족,제외
오름테라퓨틱,475830,KOSDAQ,분류안됨,분류안됨,8.46,30,47.19,-1.12,상승장 (보수적 반영),26350.0,-29.54545454545454,1.1323340809326483,-0.9590810865039554,-1.3665980387414,0.6008019374665423,0,0,48.1,23.5,9.6,7806.2,1231.2,269.4,109.2,2.47,False,False,0.0,43670.0,47920.0,54795.0,0.0,5731.477272727273,63.14,-33.22,0.0,0.35,1,0.0,-1.4,회피,8.0,22.58,Medium,RiskOn,소형,-0.5168,-0.744,-0.8123,-0.4585,1,-0.0126,0.151,-1.3517,1.0012,2,0,-47.247247247247245,-63.6551724137931,-62.72984441301273,-63.6551724137931,4.0,0.0,2.47,0.0,연기금,미확인,"소형주 핵심 연기금, 외국인 18, 연기금 0, 투신·사모 0, 지속성 0",-45.77,-64.76,0.0,"시장대비 5일 -45.8%p·20일 -64.8%p, 거래대금 상위 40%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -63.7%, 고점대비 -62.7%, MA20 이격 -51.9%, 거래대금 2.47배",0.0,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 0.0 · 조건미충족,제외
삼성물산,28260,KOSPI,분류안됨,분류안됨,8.28,26,47.39,-1.04,상승장 (보수적 반영),366000.0,4.2735042735042805,-0.1477079043003323,-0.0084429634368582,0.1365520055217361,-0.0118486275926446,1,0,98.9,0.8,51.4,115.9,1127.1,944.3,1256.1,0.75,False,False,0.0,354600.0,363600.0,370200.0,0.6805,593533.1282051282,22.97,6.02,0.0,0.35,1,0.0,-0.3,회피,8.0,14.63,Low,RiskOn,대형,-0.013,-0.0223,0.1255,-0.0177,2,0.0039,-0.0587,0.0095,-0.0022,3,1,2.092050209205021,0.4115226337448652,-6.274007682458382,-6.274007682458382,8.0,44.41,2.24,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 0, 투신·사모 20, 지속성 60",3.57,-0.69,41.44,"시장대비 5일 +3.6%p·20일 -0.7%p, 거래대금 상위 93%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 +0.4%, 고점대비 -6.3%, MA20 이격 -1.1%, 거래대금 0.75배",14.24,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 41.4 · 조건미충족,제외
파마리서치,214450,KOSDAQ,분류안됨,분류안됨,8.16,7,56.19,2.48,상승장 (보수적 반영),325000.0,-0.7633587786259555,4.467891233626774,0.0084181666508416,-1.3573589026943196,-2.2684135891558035,15,0,86.1,3.9,29.2,61.5,171.4,264.3,442.6,0.6,False,False,0.0,330000.0,342200.0,377450.0,0.0,33766.259541984735,21.77,26.88,0.0,0.35,1,0.0,-1.4,회피,-0.19,15.74,Low,RiskOn,중형,0.0632,-0.359,-3.7896,-0.3405,1,0.9082,2.7977,-0.4292,-0.5345,5,2,-5.933429811866864,-21.875,-29.5774647887324,-29.5774647887324,0.0,12.32,2.65,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 95, 연기금 0, 투신·사모 0, 지속성 40",-4.45,-22.98,0.12,"시장대비 5일 -4.5%p·20일 -23.0%p, 거래대금 상위 76%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -21.9%, 고점대비 -29.6%, MA20 이격 -13.9%, 거래대금 0.60배",0.66,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 0.1 · 조건미충족,제외
JYP Ent.,35900,KOSDAQ,분류안됨,분류안됨,7.69,4,58.19,3.28,상승장 (보수적 반영),38350.0,-0.3896103896103842,-1.1325060344186737,-0.1653407050328995,0.1661199398430888,0.4032256765269867,1,1,97.8,1.7,40.9,96.6,45.4,46.2,70.1,0.66,False,False,0.0,38660.0,38975.0,39225.0,0.0,13626.7012987013,12.82,29.21,0.0,0.35,1,0.0,0.0,대기,-0.95,15.25,Low,RiskOn,중형,-0.0309,-0.1372,0.167,-0.5001,0,-0.3958,-0.7978,-0.0053,-0.0232,1,1,-2.9113924050632956,-2.7883396704689534,-4.364089775561098,-4.364089775561098,0.0,0.0,2.8,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 0, 연기금 0, 투신·사모 0, 지속성 20",-1.43,-3.89,12.41,"시장대비 5일 -1.4%p·20일 -3.9%p, 거래대금 상위 30%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -2.8%, 고점대비 -4.4%, MA20 이격 -2.2%, 거래대금 0.66배",5.16,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 12.4 · 조건미충족,제외
하이트진로,80,KOSPI,분류안됨,분류안됨,7.66,11,45.59,-1.76,상승장 (보수적 반영),15070.0,1.4814814814814836,0.0315953138251567,-0.0485171454695321,-0.020567313652733,-0.004954344761894,1,4,98.2,0.5,44.5,95.0,10.1,10.4,12.7,0.82,False,False,0.0,15030.0,15174.0,15340.0,0.0,10568.28148148148,0.0,0.0,0.0,0.35,1,0.0,-1.4,회피,0.42,14.86,Low,RiskOn,중형,-0.0004,0.017,-0.0042,-0.4052,1,-0.1032,-0.0839,0.0041,-0.0008,1,4,-1.7601043024771834,-2.774193548387094,-4.1348600508905875,-4.1348600508905875,0.0,0.0,6.08,0.0,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 12, 투신·사모 13, 지속성 80",-0.28,-3.88,10.17,"시장대비 5일 -0.3%p·20일 -3.9%p, 거래대금 상위 4%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -2.8%, 고점대비 -4.1%, MA20 이격 -1.8%, 거래대금 0.82배",3.12,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 10.2 · 조건미충족,제외
대신증권,3540,KOSPI,분류안됨,분류안됨,7.65,8,50.39,0.16,상승장 (보수적 반영),26400.0,1.9305019305019264,-0.1683558013304368,0.1126814225333529,0.256484634513421,0.0388034900186555,1,0,98.7,0.7,49.0,47.6,11.0,17.1,16.2,1.06,False,False,40.0,26510.0,26810.0,26755.0,0.5605,12583.320463320462,5.58,5.06,0.0,0.35,1,0.0,-0.3,회피,0.49,14.28,Low,RiskOn,중형,0.052,0.1014,0.3912,-0.1326,2,-0.221,-0.3301,0.0345,0.007,1,2,-4.0000000000000036,1.7341040462427681,-4.0000000000000036,-4.0000000000000036,0.0,6.48,2.45,5.88,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 53, 투신·사모 44, 지속성 40",-2.52,0.63,20.56,"시장대비 5일 -2.5%p·20일 +0.6%p, 거래대금 상위 8%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 +1.7%, 고점대비 -4.0%, MA20 이격 -1.3%, 거래대금 1.06배",9.88,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 5.9 · 주도성 20.6 · 조건미충족,제외
HD현대중공업,329180,KOSPI,분류안됨,분류안됨,7.57,5,54.39,1.76,상승장 (보수적 반영),451000.0,-1.9565217391304344,-0.1953290335144197,-0.0692162153844999,0.0061115300606899,0.0781635804845406,1,0,99.2,1.1,46.5,84.3,935.9,1044.1,1281.6,0.81,False,False,40.0,454900.0,459400.0,454750.0,0.0,473374.50217391306,17.69,18.82,0.0,0.35,1,0.0,-1.4,회피,-5.15,12.77,Low,RiskOn,대형,-0.0022,0.1171,0.2647,-0.1336,1,-0.006,-0.2556,-0.0004,-0.0306,2,1,-5.845511482254695,-0.9879253567508184,-5.845511482254695,-5.845511482254695,4.0,43.68,2.02,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 42, 투신·사모 0, 지속성 40",-4.36,-2.09,18.24,"시장대비 5일 -4.4%p·20일 -2.1%p, 거래대금 상위 94%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 -1.0%, 고점대비 -5.8%, MA20 이격 -0.8%, 거래대금 0.81배",6.82,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 18.2 · 조건미충족,제외
SK아이이테크놀로지,361610,KOSPI,분류안됨,분류안됨,7.54,7,42.39,-3.04,상승장 (보수적 반영),16210.0,3.117048346055973,2.720974619080542,-0.6541738944266429,0.1094692422571361,0.1658601054416846,1,0,97.9,2.5,53.0,52.6,38.5,66.8,168.8,0.4,False,False,0.0,16070.0,16445.0,16565.5,0.0,13256.727735368955,-0.9,-8.58,0.0,0.35,1,0.0,0.0,대기,-8.0,11.04,Low,RiskOn,중형,0.0094,0.0418,0.1464,-0.0019,3,-0.0385,0.5609,0.01,-0.0026,3,3,2.9206349206349236,5.878510777269752,-18.787575150300604,-18.787575150300604,0.0,0.0,2.34,7.82,연기금,유지,"중형주 핵심 연기금, 외국인 50, 연기금 31, 투신·사모 20, 지속성 60",4.4,4.77,39.36,"시장대비 5일 +4.4%p·20일 +4.8%p, 거래대금 상위 52%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 +5.9%, 고점대비 -18.8%, MA20 이격 -2.1%, 거래대금 0.40배",16.53,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 7.8 · 주도성 39.4 · 조건미충족,제외
현대해상,1450,KOSPI,분류안됨,분류안됨,7.46,3,57.39,2.96,상승장 (보수적 반영),48650.0,-0.307377049180324,0.0378303789193145,0.3789487393389947,0.1798891823816493,-0.0114214473805167,1,0,96.1,3.0,45.0,41.8,109.7,249.0,236.1,1.05,False,False,0.0,48890.0,49665.0,50630.0,0.0,41473.128073770495,3.81,20.6,0.0,0.35,1,0.0,0.0,대기,-3.5,13.94,Low,RiskOn,중형,-0.1194,-0.1266,-0.1352,-0.1356,0,0.2018,0.4192,-0.0161,-0.0426,4,0,-4.98046875,-3.8537549407114624,-9.065420560747661,-9.065420560747661,4.0,0.0,2.72,0.0,연기금,미확인,"중형주 핵심 연기금, 외국인 64, 연기금 0, 투신·사모 0, 지속성 0",-3.5,-4.96,16.98,"시장대비 5일 -3.5%p·20일 -5.0%p, 거래대금 상위 60%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 -3.9%, 고점대비 -9.1%, MA20 이격 -3.9%, 거래대금 1.05배",6.68,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 0.0 · 주도성 17.0 · 조건미충족,제외
NH투자증권,5940,KOSPI,분류안됨,분류안됨,7.45,6,54.99,2.0,상승장 (보수적 반영),26250.0,2.7397260273972712,0.0119478106050968,-0.1870303516869496,0.0969320871602425,0.031175519357164,0,1,99.8,0.6,48.9,141.6,144.7,108.6,109.5,0.99,False,False,0.0,25690.0,26065.0,26305.0,0.0,96916.4383561644,6.39,11.76,0.0,0.35,1,0.0,-0.3,회피,0.58,14.81,Low,RiskOn,중형,0.0155,-0.0281,0.1094,-0.3231,1,-0.1016,-0.1404,0.0011,-0.0023,1,1,-0.5681818181818232,1.1560693641618602,-2.4163568773234223,-2.4163568773234223,0.0,11.93,2.04,3.21,연기금,유지,"중형주 핵심 연기금, 외국인 0, 연기금 1, 투신·사모 0, 지속성 20",0.91,0.05,25.38,"시장대비 5일 +0.9%p·20일 +0.1%p, 거래대금 상위 40%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 +1.2%, 고점대비 -2.4%, MA20 이격 -0.2%, 거래대금 0.99배",10.83,RiskOn,회피,관찰,0.0,역배열/추세 훼손,매도/제외,제외,연기금 수급 3.2 · 주도성 25.4 · 조건미충족,제외
파라다이스,34230,KOSPI,분류안됨,분류안됨,7.4,3,42.99,-2.8,상승장 (보수적 반영),9560.0,-0.4166666666666652,-0.5203732262745695,0.7300984793815887,0.0337144433339544,-0.0313886007261475,0,1,96.6,1.2,46.8,77.3,17.9,21.4,35.8,0.6,False,False,0.0,9712.0,9827.0,9899.0,0.2887,8854.95,0.0,0.0,0.0,0.35,1,0.0,0.0,대기,-8.0,13.85,Low,RiskOn,소형,0.0618,0.2378,0.319,-0.378,1,-0.4282,-0.5699,0.0115,-0.0121,0,4,-5.158730158730163,1.2711864406779627,-6.36630754162586,-6.36630754162586,0.0,0.0,6.44,17.19,연기금,유지,"소형주 핵심 연기금, 외국인 0, 연기금 70, 투신·사모 0, 지속성 80",-3.68,0.17,14.06,"시장대비 5일 -3.7%p·20일 +0.2%p, 거래대금 상위 19%, 추세 0",조건미충족,False,0.0,"조건미충족: 20일 +1.3%, 고점대비 -6.4%, MA20 이격 -3.4%, 거래대금 0.60배",11.96,RiskOn,회피,관찰,0.0,연기금 10일 순매수 · 역배열/추세 훼손,매도/제외,제외,연기금 수급 17.2 · 주도성 14.1 · 조건미충족,제외
LG에너지솔루션,373220,KOSPI,분류안됨,분류안됨,7.37,1,42.19,-3.12,상승장 (보수적 반영),353500.0,-2.884615384615385,-0.0301546410135519,0.1114417945091212,0.1136814728176114,0.0176045606208972,0,0,97.8,0.6,49.9,124.9,1086.2,975.3,1125.0,0.87,False,False,40.0,363000.0,361100.0,361550.0,0.1371,827190.0,-50.74,-5.19,0.0,0.35,1,0.0,-1.4,회피,-8.0,13.41,Low,RiskOn,대형,0.0283,-0.0091,0.0643,0.3395,3,-0.0135,-0.0067,0.0184,0.0063,2,4,0.5689900426742556,-2.3480662983425438,-6.481481481481477,-6.481481481481477,36.98,51.55,9.1,0.0,외국인,미확인,"대형주 핵심 외국인, 외국인 0, 연기금 24, 투신·사모 37, 지속성 40",2.05,-3.45,41.61,"시장대비 5일 +2.0%p·20일 -3.5%p, 거래대금 상위 92%, 추세 40",조건미충족,False,0.0,"조건미충족: 20일 -2.3%, 고점대비 -6.5%, MA20 이격 -2.2%, 거래대금 0.87배",13.78,RiskOn,회피,관찰,0.0,거래대금 대비 수급 양호 · 기관 동행 · 역배열/추세 훼손,매도/제외,제외,외국인 수급 0.0 · 주도성 41.6 · 조건미충족,제외
